applied_fov_radius,applied_global_solver,applied_hard_safety,applied_horizon,applied_replan_every,applied_safety_radius,applied_task_allocator,assignments_broken,assignments_kept,collisions_agent_agent,collisions_agent_exogenous,collisions_agent_human,communication_mode,completed_tasks,deadlock_count,delay_events,error_msg,experiment,fov_radius,global_no_progress_steps,global_replans,global_solver,hard_safety,horizon,human_model,human_passive_wait_steps,immediate_assignments,intervention_rate,local_planner,local_replans,makespan,map_path,map_to_human_model,max_flowtime,max_global_no_progress_streak,max_planning_time_ms,mean_assignment_path_overlap,mean_decision_time_ms,mean_flowtime,mean_planning_time_ms,mean_service_time,median_flowtime,method,mode,n_multiagent_allocation_rounds,near_misses,num_agents,num_humans,p95_decision_time_ms,p95_planning_time_ms,replan_every,replans,run_id,safe_wait_steps,safety_radius,safety_violation_rate,safety_violations,seed,solver_errors,solver_partial_returns,solver_timeout_s,solver_timeouts,status,steps,sum_assignment_path_overlap,sum_of_costs,task_allocator,task_completion,throughput,throughput_timeline_len,total_released_tasks,total_wait_steps,violations_agent_attributable,violations_agent_timeline_len,violations_exogenous_attributable,violations_exogenous_timeline_len,wait_fraction,wall_clock_s,yield_wait_steps
4,lacam_official,True,20,10,1,congestion_avoidance,0,3197,0,0,0,priority,3197,0,0,,baseline_comparison,4,0,200,lacam_official,True,20,random_walk,297,0,100.0,astar,133907,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1875.0,0,11006.70649507083,0.10615504479937671,1835.2548648341326,341.72286518611196,10676.022316712188,255.91617141069753,304.0,ours,lifelong,2,0,450,100,13110.390666453168,10942.47107070405,10,134107,4e542a4447f43fa4b79989a2c6c19a2dc89752db50fe519f26ca1ea6a43c4cd6,23842,1,1615.5,3231,9,200,0,10.0,0,ok,2000,545.0,818164,congestion_avoidance,0.8763706140350878,1.5985,2000,3648,156942,0,0,3231,0,0.17438,3710.3454,133100
4,lacam_official,True,20,10,1,congestion_avoidance,0,148,0,0,0,priority,148,50,0,,baseline_comparison,4,1340,200,lacam_official,True,20,random_walk,343,0,100.0,astar,0,653,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",417.0,1340,14804.052317980677,0.05550049554013875,906.9384509365773,135.66216216216216,8857.697033092845,133.8581081081081,124.0,lacam_blind,lifelong,17,742,50,100,12797.627477382775,14057.937511662021,10,200,5372e451e50c66734592ab9f7ee1d2ee6e518167f668ca31cdc1b189791886cd,0,1,1535.5,3071,9,134,0,10.0,0,ok,2000,112.0,19811,congestion_avoidance,0.3515439429928741,0.074,2000,421,0,757,0,2314,0,0.0,1818.3807,0
4,lacam_official,True,20,10,1,congestion_avoidance,0,2,0,0,0,priority,2,50,0,,baseline_comparison,4,1960,200,lacam_official,True,20,random_walk,430,0,100.0,astar,0,31,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",31.0,1960,15130.493964999914,0.007992007992007992,1310.5460830489174,31.0,12966.983538030181,31.0,31.0,lacam_blind,lifelong,1,78,50,100,13178.871638758574,14335.284271882847,10,200,7a65085bde995c5dc91ce4c715c8b5e1c33aa129969e220388d381e735c96fef,0,1,1667.5,3335,8,194,0,10.0,2,ok,2000,16.0,62,congestion_avoidance,0.004878048780487805,0.001,2000,410,0,84,0,3251,0,0.0,2625.8668,0
4,lacam_official,True,20,10,1,congestion_avoidance,0,0,0,0,0,priority,0,50,0,,baseline_comparison,4,1999,200,lacam_official,True,20,random_walk,302,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,1999,14572.093054885045,0.03,1333.1726989260642,0.0,13193.99807315669,0.0,0.0,lacam_blind,lifelong,1,0,50,100,13137.082252721302,14370.606114866678,10,200,8eb70c4bd323fe496a77e9acac2193cf54fca307218ae0c0fd7d40cf6dc821a6,0,1,1149.5,2299,7,200,0,10.0,0,ok,2000,60.0,0,congestion_avoidance,0.0,0.0,2000,423,0,0,0,2299,0,0.0,2671.0445,0
4,lacam_official,True,20,10,1,congestion_avoidance,0,147,0,0,0,priority,147,100,0,,baseline_comparison,4,1690,200,lacam_official,True,20,random_walk,823,0,100.0,astar,0,308,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",293.0,1690,12777.949119918048,0.020250723240115717,1033.4665460597025,141.4625850340136,9958.158141470049,132.7482993197279,131.0,lacam_blind,lifelong,10,876,100,100,11708.163986657746,12466.631557990331,10,200,ecbc3c86b275118bb1eee2e7a8423a364991da730c87484855cafc20c02951e5,0,1,3457.0,6914,1,169,0,10.0,0,ok,2000,42.0,19514,congestion_avoidance,0.18584070796460178,0.0735,2000,791,0,902,0,6012,0,0.0,2076.1647,0
4,lacam_official,True,20,10,1,congestion_avoidance,0,3,0,0,0,priority,3,100,0,,baseline_comparison,4,1970,200,lacam_official,True,20,random_walk,561,0,100.0,astar,0,28,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",28.0,1970,12782.662455923855,0.016974538192710935,1194.6790376903955,21.666666666666668,11616.302541900659,21.666666666666668,19.0,lacam_blind,lifelong,1,80,100,100,11787.954831018578,12493.524993478786,10,200,9f8523d838b55d2a2c44aabd6906fd55d05ca20e5751972749779d221b25286a,0,1,2508.5,5017,0,197,0,10.0,0,ok,2000,34.0,65,congestion_avoidance,0.0036900369003690036,0.0015,2000,813,0,80,0,4937,0,0.0,2398.8358,0
4,lacam_official,True,20,10,1,congestion_avoidance,0,1,0,0,0,priority,1,100,0,,baseline_comparison,4,1970,200,lacam_official,True,20,random_walk,522,0,100.0,astar,0,20,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",20.0,1970,12739.266778109595,0.030484757621189407,1185.1822276356397,20.0,11529.857924239477,20.0,20.0,lacam_blind,lifelong,1,60,100,100,11687.610774021596,12281.450175133068,10,200,62c314acd3b5673157b6c482780031b8e5676f4b6ac8e2d8dacab3bd93028cdf,0,1,2250.5,4501,2,197,0,10.0,0,ok,2000,61.0,20,congestion_avoidance,0.0012376237623762376,0.0005,2000,808,0,62,0,4439,0,0.0,2379.6916,0
4,lacam_official,True,20,10,1,congestion_avoidance,0,0,0,0,0,priority,0,100,0,,baseline_comparison,4,1980,200,lacam_official,True,20,random_walk,612,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,1980,12671.692098956555,0.0345,1186.1324243105482,0.0,11527.935913540423,0.0,0.0,lacam_blind,lifelong,1,43,100,100,11683.064046746586,12243.373834830709,10,200,ea0a10aed549be159ae11db4d6423c77968e2f247790bb3b015b0ea5f9f11c85,0,1,2583.5,5167,3,198,0,10.0,0,ok,2000,69.0,0,congestion_avoidance,0.0,0.0,2000,801,0,43,0,5124,0,0.0,2381.6481,0
4,lacam_official,True,20,10,1,congestion_avoidance,0,0,0,0,0,priority,0,100,0,,baseline_comparison,4,1999,200,lacam_official,True,20,random_walk,516,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,1999,12554.602484917268,0.046,1196.440951335011,0.0,11628.2222934952,0.0,0.0,lacam_blind,lifelong,1,0,100,100,11626.426604681183,12206.086564366704,10,200,855d7ff43bb581ccd9d61dd7a7a9ad605244f5f45345f140c9ac79d7fa03c90e,0,1,2198.0,4396,4,200,0,10.0,0,ok,2000,92.0,0,congestion_avoidance,0.0,0.0,2000,843,0,0,0,4396,0,0.0,2402.411,0
4,lacam_official,True,20,10,1,congestion_avoidance,0,128,0,0,0,priority,128,100,0,,baseline_comparison,4,1750,200,lacam_official,True,20,random_walk,738,0,100.0,astar,0,249,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",249.0,1750,12756.403516978025,0.028461167390255667,1060.4092221326428,122.015625,10252.01375913457,115.625,117.5,lacam_blind,lifelong,7,798,100,100,11646.905640908517,12279.214942315593,10,200,951fc922092c8166ea9a39edfa684c506de27e629073c53baa00c3b186493f4a,0,1,3102.0,6204,8,175,0,10.0,0,ok,2000,59.0,14800,congestion_avoidance,0.1580246913580247,0.064,2000,810,0,813,0,5391,0,0.0,2129.7968,0
4,lacam_official,True,20,10,1,congestion_avoidance,0,5,0,0,0,priority,5,100,0,,baseline_comparison,4,1960,200,lacam_official,True,20,random_walk,686,0,100.0,astar,0,37,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",37.0,1960,12889.533516019583,0.015461346633416459,1178.8775360143045,30.0,11469.75858438178,30.0,30.0,lacam_blind,lifelong,1,101,100,100,11688.701143022627,12316.745934647042,10,200,58e4f3e0bb3062974c39cc73f8b10763034a6554c25f959d7716d16fcd5d944d,0,1,2835.5,5671,5,196,0,10.0,0,ok,2000,31.0,150,congestion_avoidance,0.006218905472636816,0.0025,2000,804,0,104,0,5567,0,0.0,2367.0811,0
4,lacam_official,True,20,10,1,congestion_avoidance,0,119,0,0,0,priority,119,150,0,,baseline_comparison,4,1810,200,lacam_official,True,20,random_walk,1048,0,100.0,astar,0,189,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",189.0,1810,11625.026898924261,0.046220510351468465,1045.9627215758665,102.7983193277311,9973.461201668251,99.31932773109244,98.0,lacam_blind,lifelong,10,801,150,100,11000.91873719357,11436.657357180957,10,200,c22b0666d329228ba630ea79ac40ab2f882d5d5a336143eb5b74d603725be7fe,0,1,4280.5,8561,1,181,0,10.0,0,ok,2000,96.0,11819,congestion_avoidance,0.09818481848184818,0.0595,2000,1212,0,829,0,7732,0,0.0,2105.4889,0
4,lacam_official,True,20,10,1,congestion_avoidance,0,0,0,0,0,priority,0,100,0,,baseline_comparison,4,1999,200,lacam_official,True,20,random_walk,617,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,1999,12732.324213022366,0.05,1210.0817601865856,0.0,11774.67368853977,0.0,0.0,lacam_blind,lifelong,1,0,100,100,11742.730946664233,12498.658254928887,10,200,c955c5106f69b4fdc19d64d9cc71903c750270620c1de7ecbf5c9d9923ea428b,0,1,2623.0,5246,6,200,0,10.0,0,ok,2000,100.0,0,congestion_avoidance,0.0,0.0,2000,784,0,0,0,5246,0,0.0,2429.2977,0
4,lacam_official,True,20,10,1,congestion_avoidance,0,0,0,0,0,priority,0,100,0,,baseline_comparison,4,1990,200,lacam_official,True,20,random_walk,857,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,1990,12804.662773851305,0.037,1201.0359088744735,0.0,11683.14461036236,0.0,0.0,lacam_blind,lifelong,1,22,100,100,11766.604276746511,12410.567939665634,10,200,bc34450842ed5dfefe22d53e21025f6b6c8cfa8d1d3f482269c8ee498410ea96,0,1,3200.5,6401,7,199,0,10.0,0,ok,2000,74.0,0,congestion_avoidance,0.0,0.0,2000,815,0,23,0,6378,0,0.0,2411.0789,0
4,lacam_official,True,20,10,1,congestion_avoidance,0,0,0,0,0,priority,0,100,0,,baseline_comparison,4,1990,200,lacam_official,True,20,random_walk,716,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,1990,12696.781766833737,0.045,1202.6529697555816,0.0,11694.100389240775,0.0,0.0,lacam_blind,lifelong,1,26,100,100,11737.560085393488,12394.115742191207,10,200,5838197688e1e693f42541cc106f3d14a16fed8f1d76d49ddd5ea7a9e47cc05f,0,1,2741.0,5482,9,199,0,10.0,0,ok,2000,90.0,0,congestion_avoidance,0.0,0.0,2000,792,0,26,0,5456,0,0.0,2414.339,0
4,lacam_official,True,20,10,1,congestion_avoidance,0,0,0,0,0,priority,0,150,0,,baseline_comparison,4,1999,200,lacam_official,True,20,random_walk,845,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,1999,11554.582993965596,0.031,1148.5044638598338,0.0,11015.279785520397,0.0,0.0,lacam_blind,lifelong,1,0,150,100,11048.25796870282,11363.905059616081,10,200,ae7149a70e57aabd843b54881e02444a2a2a91b0a1498d3ffd07bcdeb1897de3,0,1,3295.5,6591,0,200,0,10.0,0,ok,2000,62.0,0,congestion_avoidance,0.0,0.0,2000,1217,0,0,0,6591,0,0.0,2310.7865,0
4,lacam_official,True,20,10,1,congestion_avoidance,0,0,0,0,0,priority,0,150,0,,baseline_comparison,4,1999,200,lacam_official,True,20,random_walk,796,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,1999,11598.03698095493,0.0445,1148.8586319565075,0.0,11019.93952300516,0.0,0.0,lacam_blind,lifelong,1,0,150,100,11049.702928308398,11357.810617540963,10,200,c3e5a746719eb23a68505ad893bc793679f25bc4d0fbbc160c1e50258de38b57,0,1,3399.0,6798,2,200,0,10.0,0,ok,2000,89.0,0,congestion_avoidance,0.0,0.0,2000,1217,0,0,0,6798,0,0.0,2311.0605,0
4,lacam_official,True,20,10,1,congestion_avoidance,0,0,0,0,0,priority,0,150,0,,baseline_comparison,4,1990,200,lacam_official,True,20,random_walk,912,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,1990,11683.886892860755,0.1475,1148.6487197780516,0.0,10991.743062266614,0.0,0.0,lacam_blind,lifelong,1,32,150,100,11062.698697065935,11382.351327931974,10,200,212d92c5fe33f4b52110a71c0bbbc6820373ff630fbc1f15e7b0bf052812b553,0,1,3577.0,7154,3,199,0,10.0,0,ok,2000,295.0,0,congestion_avoidance,0.0,0.0,2000,1238,0,32,0,7122,0,0.0,2310.9471,0
4,lacam_official,True,20,10,1,congestion_avoidance,0,0,0,0,0,priority,0,150,0,,baseline_comparison,4,1999,200,lacam_official,True,20,random_walk,928,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,1999,11584.017373854294,0.0485,1140.4029784074519,0.0,10936.478242306039,0.0,0.0,lacam_blind,lifelong,1,0,150,100,10966.800787707325,11295.762615418062,10,200,f0ec6860fe90af310ddb71c5351aafcc6d1570d2f729cf6c1d9b2ea4623a3a20,0,1,3731.0,7462,4,200,0,10.0,0,ok,2000,97.0,0,congestion_avoidance,0.0,0.0,2000,1273,0,0,0,7462,0,0.0,2293.8223,0
4,lacam_official,True,20,10,1,congestion_avoidance,0,0,0,0,0,priority,0,150,0,,baseline_comparison,4,1999,200,lacam_official,True,20,random_walk,1035,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,1999,11601.732375100255,0.056,1138.8453928391682,0.0,10912.255805241875,0.0,0.0,lacam_blind,lifelong,1,0,150,100,10948.75654457137,11262.430537829641,10,200,a5321bce09ee5cd2b0468f715faa3c1dab720cb5a8709b59a446e37fde4bb9d2,0,1,4477.0,8954,5,200,0,10.0,0,ok,2000,112.0,0,congestion_avoidance,0.0,0.0,2000,1218,0,0,0,8954,0,0.0,2291.1392,0
4,lacam_official,True,20,10,1,congestion_avoidance,0,0,0,0,0,priority,0,150,0,,baseline_comparison,4,1999,200,lacam_official,True,20,random_walk,1024,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,1999,11576.53610710986,0.095,1140.402274540509,0.0,10943.9258907584,0.0,0.0,lacam_blind,lifelong,1,0,150,100,10987.689250602853,11321.028972265776,10,200,236416f99e1ba3884f38e8d9d2882d9f1cb0b91dd03cc948eb0bba1bfdab41b7,0,1,4335.0,8670,6,200,0,10.0,0,ok,2000,190.0,0,congestion_avoidance,0.0,0.0,2000,1219,0,0,0,8670,0,0.0,2293.8994,0
4,lacam_official,True,20,10,1,congestion_avoidance,0,0,0,0,0,priority,0,150,0,,baseline_comparison,4,1999,200,lacam_official,True,20,random_walk,817,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,1999,11521.886693080887,0.0565,1138.804584894213,0.0,10949.626847446198,0.0,0.0,lacam_blind,lifelong,1,0,150,100,10965.795630926732,11378.30755097093,10,200,0b4efe81b19717d9ecc6e6a41dc6a6ad3c45596862847496c4dc667d208354cb,0,1,3507.0,7014,7,200,0,10.0,0,ok,2000,113.0,0,congestion_avoidance,0.0,0.0,2000,1230,0,0,0,7014,0,0.0,2290.4806,0
4,lacam_official,True,20,10,1,congestion_avoidance,0,0,0,0,0,priority,0,150,0,,baseline_comparison,4,1980,200,lacam_official,True,20,random_walk,898,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,1980,11498.818104155362,0.081,1132.2281903160037,0.0,10847.46404403355,0.0,0.0,lacam_blind,lifelong,1,71,150,100,10981.252844445407,11297.919402259868,10,200,67a48d3d6f934472cc43268804156522129995c533aa1e49782dd260ad28971a,0,1,3699.0,7398,9,198,0,10.0,0,ok,2000,162.0,0,congestion_avoidance,0.0,0.0,2000,1194,0,73,0,7325,0,0.0,2277.7815,0
4,lacam_official,True,20,10,1,congestion_avoidance,0,0,0,0,0,priority,0,150,0,,baseline_comparison,4,1999,200,lacam_official,True,20,random_walk,846,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,1999,11431.879919953644,0.094,1140.9323766172165,0.0,10954.052458908409,0.0,0.0,lacam_blind,lifelong,1,0,150,100,10999.276087561157,11316.502076480538,10,200,11ffbacdf941e6e8281ca9decf9666e32adea39e27f9a58be64e2b402dd6d301,0,1,3407.5,6815,8,200,0,10.0,0,ok,2000,188.0,0,congestion_avoidance,0.0,0.0,2000,1147,0,0,0,6815,0,0.0,2295.0514,0
4,lacam_official,True,20,10,1,congestion_avoidance,0,0,0,0,0,priority,0,200,0,,baseline_comparison,4,1999,200,lacam_official,True,20,random_walk,1179,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,1999,11091.216080123559,0.164,1144.7023885895032,0.0,10716.239686734043,0.0,0.0,lacam_blind,lifelong,1,0,200,100,10778.014563128818,10957.860514789354,10,200,f94689c10a3d480fb845426dce140b0e152038f5380ed9bb0461bfc0acfc2c22,0,1,4679.0,9358,0,200,0,10.0,0,ok,2000,328.0,0,congestion_avoidance,0.0,0.0,2000,1631,0,0,0,9358,0,0.0,2306.8483,0
4,lacam_official,True,20,10,1,congestion_avoidance,0,0,0,0,0,priority,0,200,0,,baseline_comparison,4,1999,200,lacam_official,True,20,random_walk,1266,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,1999,11093.124976148829,0.0825,1134.4160472984659,0.0,10688.372815359617,0.0,0.0,lacam_blind,lifelong,1,0,200,100,10748.462981777266,10912.817167805042,10,200,f7693223da439fbb8033dd8a525f81d423da90e94c90f1786ad3f8ba5d0f1e58,0,1,5084.5,10169,1,200,0,10.0,0,ok,2000,165.0,0,congestion_avoidance,0.0,0.0,2000,1625,0,0,0,10169,0,0.0,2285.6528,0
4,lacam_official,True,20,10,1,congestion_avoidance,0,0,0,0,0,priority,0,200,0,,baseline_comparison,4,1999,200,lacam_official,True,20,random_walk,1138,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,1999,11204.965804005042,0.0685,1154.3375997808762,0.0,10777.424869447714,0.0,0.0,lacam_blind,lifelong,1,0,200,100,10826.602830539923,11068.253959098365,10,200,f944c771ddda85b42d924c4ea5251bf6135e5285345bc645bddbac568149e67a,0,1,4968.0,9936,2,200,0,10.0,0,ok,2000,137.0,0,congestion_avoidance,0.0,0.0,2000,1627,0,0,0,9936,0,0.0,2326.2578,0
4,lacam_official,True,20,10,1,congestion_avoidance,0,0,0,0,0,priority,0,200,0,,baseline_comparison,4,1999,200,lacam_official,True,20,random_walk,1111,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,1999,11097.580748144537,0.1595,1148.9668343990343,0.0,10721.645100937458,0.0,0.0,lacam_blind,lifelong,1,0,200,100,10774.54186155228,10994.725910562556,10,200,edd06903e7aab233a62cd32686e77a1f23e324333098f739905865af3a4240c4,0,1,4759.0,9518,3,200,0,10.0,0,ok,2000,319.0,0,congestion_avoidance,0.0,0.0,2000,1636,0,0,0,9518,0,0.0,2315.1557,0
4,lacam_official,True,20,10,1,congestion_avoidance,0,0,0,0,0,priority,0,200,0,,baseline_comparison,4,1999,200,lacam_official,True,20,random_walk,1333,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,1999,11149.624447105452,0.1095,1145.4279857870424,0.0,10707.091543190181,0.0,0.0,lacam_blind,lifelong,1,0,200,100,10783.710820053238,10929.820072639268,10,200,b65c663d6d3880d265c36664ead99f1a0ef0d22a6e74c852bcffe62523e75224,0,1,5095.0,10190,4,200,0,10.0,0,ok,2000,219.0,0,congestion_avoidance,0.0,0.0,2000,1661,0,0,0,10190,0,0.0,2308.6585,0
4,lacam_official,True,20,10,1,congestion_avoidance,0,0,0,0,0,priority,0,200,0,,baseline_comparison,4,1999,200,lacam_official,True,20,random_walk,1214,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,1999,11063.115129014477,0.0845,1142.227567809634,0.0,10684.105523473118,0.0,0.0,lacam_blind,lifelong,1,0,200,100,10743.908107012976,10941.538016032428,10,200,ccfac9b17dbf81a33cbd76a5137acec13fbc713b50f5d7396094ea581bc549b4,0,1,5019.5,10039,5,200,0,10.0,0,ok,2000,169.0,0,congestion_avoidance,0.0,0.0,2000,1617,0,0,0,10039,0,0.0,2301.9413,0
4,lacam_official,True,20,10,1,congestion_avoidance,0,0,0,0,0,priority,0,200,0,,baseline_comparison,4,1999,200,lacam_official,True,20,random_walk,1098,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,1999,11135.598982917145,0.086,1142.9891418600455,0.0,10711.71458253637,0.0,0.0,lacam_blind,lifelong,1,0,200,100,10769.230271189008,10991.351088811643,10,200,9bb5999e65538754f0c01ef61ae303fb808905933588efc697bac1c1924e9772,0,1,4608.5,9217,7,200,0,10.0,0,ok,2000,172.0,0,congestion_avoidance,0.0,0.0,2000,1630,0,0,0,9217,0,0.0,2303.0858,0
