solver,map,num_agents,num_humans,seed,replan_idx,status,solver_wall_ms,end_to_end_wall_ms,plan_makespan,plan_first_agent_distinct_cells,error_msg,source_config
lacam3,random-64-64-10,50,20,0,2,error,10020.0,10047.935175,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),baseline_comparison_v2
lacam3,random-64-64-10,50,20,2,0,error,10026.0,10062.243114,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),baseline_comparison_v2
lacam3,random-64-64-10,50,20,2,1,error,10024.0,10059.287439,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),baseline_comparison_v2
lacam3,random-64-64-10,50,20,2,2,error,10027.0,10061.568833,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),baseline_comparison_v2
lacam3,random-64-64-10,60,20,0,0,complete,10018.0,10052.048841,21,21,,baseline_comparison_v2
lacam3,random-64-64-10,60,20,0,1,error,10017.0,10047.704322,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),baseline_comparison_v2
lacam3,random-64-64-10,60,20,0,2,error,10016.0,10063.697384,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),baseline_comparison_v2
lacam3,random-64-64-10,60,20,1,0,complete,10014.0,10055.491701,21,21,,baseline_comparison_v2
lacam3,random-64-64-10,60,20,1,1,complete,10018.0,10062.397236,21,21,,baseline_comparison_v2
lacam3,random-64-64-10,60,20,1,2,complete,10026.0,10068.105119,21,21,,baseline_comparison_v2
lacam3,random-64-64-10,60,20,2,0,error,10030.0,10077.544978,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),baseline_comparison_v2
lacam3,random-64-64-10,60,20,2,1,error,10022.0,10060.93162,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),baseline_comparison_v2
lacam3,random-64-64-10,60,20,2,2,error,10021.0,10063.12959,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),baseline_comparison_v2
